order_id,customer_id,product_id,quantity,order_date,name,age,country,gender,product_name,category,price,cost,month
2615,147,49,1,2023-08-28,Customer_147,50,Saudi Arabia,Female,Product_49,Beauty,107.42,54.44,8
2616,318,70,9,2024-01-08,Customer_318,26,Qatar,Male,Product_70,Toys,87.93,339.69,1
2617,342,54,2,2024-11-18,Customer_342,50,UAE,Male,Product_54,Beauty,321.44,214.75,11
2618,32,68,4,2024-05-26,Customer_32,28,UAE,Male,Product_68,Beauty,67.01,392.23,5
2619,316,38,4,2024-02-23,Customer_316,32,Kuwait,Male,Product_38,Electronics,462.23,66.09,2
2620,452,80,5,2023-12-07,Customer_452,42,Qatar,Female,Product_80,Toys,141.57,180.05,12
2621,104,97,1,2023-04-20,Customer_104,57,Egypt,Female,Product_97,Beauty,70.74,176.02,4
2622,431,3,1,2023-01-01,Customer_431,52,UAE,Female,Product_3,Electronics,274.96,132.4,1
2623,203,99,9,2023-10-15,Customer_203,40,Saudi Arabia,Female,Product_99,Electronics,409.52,180.13,10
2624,248,27,8,2023-11-01,Customer_248,26,Saudi Arabia,Female,Product_27,Home,339.0,342.47,11
2625,182,84,9,2024-06-02,Customer_182,45,Saudi Arabia,Female,Product_84,Home,30.27,345.42,6
2626,121,25,8,2023-04-09,Customer_121,57,UAE,Male,Product_25,Clothing,382.35,171.03,4
2627,87,74,4,2023-11-07,Customer_87,21,UAE,Female,Product_74,Home,461.89,134.75,11
2628,130,20,6,2023-10-16,Customer_130,48,Saudi Arabia,Male,Product_20,Clothing,184.22,56.6,10
2629,189,98,4,2023-02-11,Customer_189,51,Egypt,Male,Product_98,Electronics,123.01,387.33,2
2630,442,69,3,2024-10-20,Customer_442,48,Qatar,Male,Product_69,Toys,208.09,37.41,10
2631,368,30,5,2024-03-02,Customer_368,47,Saudi Arabia,Male,Product_30,Beauty,280.01,298.89,3
2632,331,15,5,2023-08-08,Customer_331,57,UAE,Female,Product_15,Clothing,158.95,72.84,8
2633,126,72,1,2023-10-11,Customer_126,47,Saudi Arabia,Male,Product_72,Electronics,319.3,367.08,10
2634,371,54,9,2023-04-26,Customer_371,56,Kuwait,Male,Product_54,Beauty,321.44,214.75,4
2635,392,37,1,2024-12-12,Customer_392,26,Qatar,Female,Product_37,Toys,141.81,156.89,12
2636,287,59,6,2023-12-01,Customer_287,50,Egypt,Female,Product_59,Home,180.06,395.0,12
2637,20,16,8,2023-02-11,Customer_20,38,Kuwait,Female,Product_16,Clothing,102.81,185.46,2
2638,488,28,8,2023-12-13,Customer_488,19,UAE,Female,Product_28,Home,107.76,58.66,12
2639,433,4,2,2024-05-11,Customer_433,54,UAE,Male,Product_4,Beauty,238.96,44.13,5
2640,238,15,5,2024-05-14,Customer_238,18,Kuwait,Male,Product_15,Clothing,158.95,72.84,5
2641,425,99,6,2023-06-22,Customer_425,45,Egypt,Male,Product_99,Electronics,409.52,180.13,6
2642,27,39,7,2024-09-27,Customer_27,42,Egypt,Female,Product_39,Beauty,10.57,155.0,9
2643,184,72,6,2023-12-30,Customer_184,59,Kuwait,Male,Product_72,Electronics,319.3,367.08,12
2644,396,95,1,2024-07-25,Customer_396,57,UAE,Female,Product_95,Electronics,189.06,210.77,7
2645,220,13,7,2024-05-24,Customer_220,25,UAE,Male,Product_13,Clothing,337.8,197.23,5
2646,162,38,6,2023-05-03,Customer_162,28,UAE,Female,Product_38,Electronics,462.23,66.09,5
2647,372,19,8,2023-02-06,Customer_372,57,Egypt,Male,Product_19,Home,302.0,123.92,2
2648,142,68,1,2023-03-14,Customer_142,38,Egypt,Male,Product_68,Beauty,67.01,392.23,3
2649,263,56,2,2024-02-05,Customer_263,45,Saudi Arabia,Male,Product_56,Clothing,169.13,5.44,2
2650,249,73,2,2024-10-01,Customer_249,55,Kuwait,Female,Product_73,Clothing,87.93,131.02,10
2651,224,64,1,2024-05-06,Customer_224,26,Saudi Arabia,Female,Product_64,Electronics,294.5,211.05,5
2652,498,47,3,2024-08-25,Customer_498,55,Saudi Arabia,Male,Product_47,Home,374.67,381.1,8
2653,166,37,6,2023-03-14,Customer_166,19,Saudi Arabia,Male,Product_37,Toys,141.81,156.89,3
2654,172,44,6,2023-02-18,Customer_172,39,Saudi Arabia,Female,Product_44,Toys,33.93,70.37,2
2655,337,32,9,2023-12-19,Customer_337,33,UAE,Male,Product_32,Electronics,110.16,171.36,12
2656,119,67,1,2023-09-27,Customer_119,41,Saudi Arabia,Female,Product_67,Toys,135.82,291.51,9
2657,42,38,2,2024-09-16,Customer_42,38,Egypt,Male,Product_38,Electronics,462.23,66.09,9
2658,248,99,2,2023-07-10,Customer_248,26,Saudi Arabia,Female,Product_99,Electronics,409.52,180.13,7
2659,469,78,6,2024-04-06,Customer_469,58,Saudi Arabia,Male,Product_78,Clothing,244.53,264.75,4
2660,336,53,9,2024-01-14,Customer_336,30,Egypt,Female,Product_53,Toys,146.9,154.85,1
2661,292,54,3,2024-05-01,Customer_292,54,Kuwait,Male,Product_54,Beauty,321.44,214.75,5
2662,430,72,7,2024-06-21,Customer_430,30,Kuwait,Female,Product_72,Electronics,319.3,367.08,6
2663,227,28,6,2024-04-22,Customer_227,44,Qatar,Female,Product_28,Home,107.76,58.66,4
2664,331,37,4,2024-06-19,Customer_331,57,UAE,Female,Product_37,Toys,141.81,156.89,6
2665,499,15,1,2023-06-22,Customer_499,42,Saudi Arabia,Male,Product_15,Clothing,158.95,72.84,6
2666,366,93,7,2024-09-05,Customer_366,39,Kuwait,Male,Product_93,Clothing,239.38,69.8,9
2667,384,58,9,2024-07-04,Customer_384,19,UAE,Male,Product_58,Electronics,451.24,265.03,7
2668,78,68,5,2023-02-26,Customer_78,59,Egypt,Male,Product_68,Beauty,67.01,392.23,2
2669,58,87,5,2023-03-13,Customer_58,49,Egypt,Male,Product_87,Home,229.31,7.27,3
2670,244,96,7,2024-09-10,Customer_244,51,Kuwait,Male,Product_96,Beauty,278.58,4.37,9
2671,184,78,4,2024-04-15,Customer_184,59,Kuwait,Male,Product_78,Clothing,244.53,264.75,4
2672,215,27,8,2023-02-10,Customer_215,19,Qatar,Male,Product_27,Home,339.0,342.47,2
2673,198,72,8,2023-09-01,Customer_198,41,Qatar,Male,Product_72,Electronics,319.3,367.08,9
2674,161,58,5,2023-12-24,Customer_161,19,Kuwait,Female,Product_58,Electronics,451.24,265.03,12
2675,91,22,4,2024-10-01,Customer_91,34,Egypt,Female,Product_22,Clothing,65.17,63.7,10
2676,366,4,1,2024-02-05,Customer_366,39,Kuwait,Male,Product_4,Beauty,238.96,44.13,2
2677,370,29,9,2024-09-24,Customer_370,22,Qatar,Female,Product_29,Toys,244.96,349.06,9
2678,7,6,9,2024-02-07,Customer_7,56,Qatar,Female,Product_6,Electronics,164.89,345.75,2
2679,356,36,4,2023-10-23,Customer_356,28,Egypt,Female,Product_36,Home,339.29,91.02,10
2680,422,11,2,2023-01-11,Customer_422,55,Qatar,Female,Product_11,Home,45.51,287.13,1
2681,332,64,1,2024-11-05,Customer_332,55,Egypt,Male,Product_64,Electronics,294.5,211.05,11
2682,455,76,9,2024-04-30,Customer_455,39,Kuwait,Female,Product_76,Home,318.37,173.4,4
2683,338,43,9,2024-09-20,Customer_338,22,Saudi Arabia,Female,Product_43,Home,381.34,72.85,9
2684,295,39,8,2023-04-01,Customer_295,50,Qatar,Male,Product_39,Beauty,10.57,155.0,4
2685,63,60,6,2023-01-19,Customer_63,56,Egypt,Female,Product_60,Home,404.11,170.36,1
2686,384,67,4,2024-06-26,Customer_384,19,UAE,Male,Product_67,Toys,135.82,291.51,6
2687,212,23,4,2023-04-30,Customer_212,24,Qatar,Male,Product_23,Electronics,407.77,359.88,4
2688,233,62,4,2023-02-19,Customer_233,46,Kuwait,Male,Product_62,Electronics,382.64,145.93,2
2689,269,80,3,2023-10-29,Customer_269,45,Saudi Arabia,Male,Product_80,Toys,141.57,180.05,10
2690,126,57,8,2024-12-31,Customer_126,47,Saudi Arabia,Male,Product_57,Toys,429.19,398.05,12
2691,467,46,8,2023-04-08,Customer_467,27,Qatar,Female,Product_46,Home,260.38,211.66,4
2692,215,38,3,2023-10-09,Customer_215,19,Qatar,Male,Product_38,Electronics,462.23,66.09,10
2693,61,32,2,2024-03-15,Customer_61,22,UAE,Female,Product_32,Electronics,110.16,171.36,3
2694,424,75,3,2024-12-31,Customer_424,35,Egypt,Female,Product_75,Electronics,145.63,13.16,12
2695,89,48,6,2023-05-18,Customer_89,45,Egypt,Male,Product_48,Clothing,365.44,155.7,5
2696,20,77,4,2023-09-08,Customer_20,38,Kuwait,Female,Product_77,Home,357.39,36.75,9
2697,111,32,4,2024-10-26,Customer_111,44,Egypt,Female,Product_32,Electronics,110.16,171.36,10
2698,442,79,5,2023-05-21,Customer_442,48,Qatar,Male,Product_79,Electronics,422.73,146.32,5
2699,321,51,1,2024-06-14,Customer_321,55,Kuwait,Female,Product_51,Beauty,221.69,269.12,6
2700,314,26,5,2023-07-05,Customer_314,24,Kuwait,Male,Product_26,Beauty,51.73,366.32,7
2701,156,55,5,2023-02-12,Customer_156,18,Qatar,Female,Product_55,Clothing,175.47,286.16,2
2702,228,18,4,2024-01-27,Customer_228,42,Kuwait,Female,Product_18,Electronics,118.35,312.1,1
2703,260,90,1,2024-02-12,Customer_260,23,Saudi Arabia,Female,Product_90,Clothing,148.06,368.48,2
2704,475,71,3,2024-11-24,Customer_475,52,Egypt,Male,Product_71,Beauty,407.7,91.28,11
2705,417,82,8,2023-05-21,Customer_417,42,Egypt,Female,Product_82,Beauty,39.93,307.25,5
2706,445,12,3,2024-02-28,Customer_445,30,Qatar,Male,Product_12,Toys,159.53,7.14,2
2707,393,84,2,2024-12-12,Customer_393,59,Qatar,Male,Product_84,Home,30.27,345.42,12
2708,206,61,5,2023-09-19,Customer_206,31,Saudi Arabia,Female,Product_61,Beauty,81.52,131.11,9
2709,433,53,6,2023-02-14,Customer_433,54,UAE,Male,Product_53,Toys,146.9,154.85,2
2710,436,6,1,2024-01-05,Customer_436,24,Egypt,Female,Product_6,Electronics,164.89,345.75,1
2711,227,89,3,2024-11-25,Customer_227,44,Qatar,Female,Product_89,Clothing,67.18,205.02,11
2712,447,25,8,2024-03-19,Customer_447,34,Qatar,Male,Product_25,Clothing,382.35,171.03,3
2713,204,69,4,2024-06-06,Customer_204,23,UAE,Female,Product_69,Toys,208.09,37.41,6
2714,399,56,9,2023-06-11,Customer_399,49,UAE,Female,Product_56,Clothing,169.13,5.44,6
2715,486,74,5,2023-02-27,Customer_486,51,Egypt,Male,Product_74,Home,461.89,134.75,2
2716,270,92,1,2023-01-11,Customer_270,55,Kuwait,Female,Product_92,Electronics,361.74,148.05,1
2717,137,12,8,2023-02-09,Customer_137,42,Kuwait,Female,Product_12,Toys,159.53,7.14,2
2718,392,19,3,2023-08-06,Customer_392,26,Qatar,Female,Product_19,Home,302.0,123.92,8
2719,324,9,4,2023-01-13,Customer_324,53,Saudi Arabia,Male,Product_9,Beauty,95.19,33.95,1
2720,415,90,9,2023-02-08,Customer_415,47,Saudi Arabia,Female,Product_90,Clothing,148.06,368.48,2
2721,454,68,2,2024-07-20,Customer_454,40,Qatar,Female,Product_68,Beauty,67.01,392.23,7
2722,200,55,1,2023-04-18,Customer_200,55,Qatar,Female,Product_55,Clothing,175.47,286.16,4
2723,17,39,6,2023-11-27,Customer_17,45,Egypt,Female,Product_39,Beauty,10.57,155.0,11
2724,277,98,6,2024-05-14,Customer_277,35,Kuwait,Female,Product_98,Electronics,123.01,387.33,5
2725,327,62,3,2023-10-21,Customer_327,57,Egypt,Female,Product_62,Electronics,382.64,145.93,10
2726,416,10,1,2023-02-04,Customer_416,33,Saudi Arabia,Female,Product_10,Clothing,414.83,68.27,2
2727,296,88,1,2023-03-22,Customer_296,32,Qatar,Male,Product_88,Beauty,224.58,271.82,3
2728,65,55,9,2023-04-11,Customer_65,29,Kuwait,Female,Product_55,Clothing,175.47,286.16,4
2729,202,80,1,2024-06-29,Customer_202,46,UAE,Male,Product_80,Toys,141.57,180.05,6
2730,227,11,7,2024-07-25,Customer_227,44,Qatar,Female,Product_11,Home,45.51,287.13,7
2731,411,82,5,2024-05-26,Customer_411,54,Saudi Arabia,Female,Product_82,Beauty,39.93,307.25,5
2732,378,79,8,2023-01-11,Customer_378,34,UAE,Male,Product_79,Electronics,422.73,146.32,1
2733,124,74,8,2023-09-05,Customer_124,41,Saudi Arabia,Male,Product_74,Home,461.89,134.75,9
2734,243,12,9,2024-04-26,Customer_243,21,UAE,Male,Product_12,Toys,159.53,7.14,4
2735,138,4,8,2024-01-18,Customer_138,56,UAE,Female,Product_4,Beauty,238.96,44.13,1
2736,145,34,2,2023-01-30,Customer_145,26,Egypt,Male,Product_34,Clothing,118.56,369.36,1
2737,52,60,1,2023-12-18,Customer_52,28,Saudi Arabia,Female,Product_60,Home,404.11,170.36,12
2738,143,3,1,2024-12-05,Customer_143,32,Egypt,Female,Product_3,Electronics,274.96,132.4,12
2739,285,14,7,2023-02-01,Customer_285,45,Egypt,Male,Product_14,Clothing,36.07,150.08,2
2740,202,44,4,2024-09-30,Customer_202,46,UAE,Male,Product_44,Toys,33.93,70.37,9
2741,258,98,9,2023-08-23,Customer_258,35,UAE,Female,Product_98,Electronics,123.01,387.33,8
2742,33,99,1,2024-09-24,Customer_33,43,Qatar,Female,Product_99,Electronics,409.52,180.13,9
2743,107,83,4,2023-05-22,Customer_107,24,UAE,Female,Product_83,Clothing,337.21,338.11,5
2744,268,24,8,2023-08-10,Customer_268,18,Kuwait,Male,Product_24,Beauty,77.24,251.59,8
2745,93,29,4,2024-06-21,Customer_93,28,UAE,Male,Product_29,Toys,244.96,349.06,6
2746,142,16,6,2024-07-29,Customer_142,38,Egypt,Male,Product_16,Clothing,102.81,185.46,7
2747,16,12,1,2023-01-03,Customer_16,43,Egypt,Female,Product_12,Toys,159.53,7.14,1
2748,396,60,7,2024-06-16,Customer_396,57,UAE,Female,Product_60,Home,404.11,170.36,6
2749,358,41,2,2024-06-07,Customer_358,25,Saudi Arabia,Female,Product_41,Toys,147.85,55.66,6
2750,181,59,8,2024-06-26,Customer_181,52,Saudi Arabia,Female,Product_59,Home,180.06,395.0,6
2751,35,28,1,2024-05-06,Customer_35,48,Kuwait,Female,Product_28,Home,107.76,58.66,5
2752,281,52,5,2023-04-07,Customer_281,55,Kuwait,Female,Product_52,Clothing,368.09,69.49,4
2753,149,35,6,2023-11-07,Customer_149,31,Qatar,Male,Product_35,Electronics,299.51,285.89,11
2754,37,10,6,2023-06-17,Customer_37,49,Qatar,Male,Product_10,Clothing,414.83,68.27,6
2755,106,11,7,2023-05-22,Customer_106,28,UAE,Female,Product_11,Home,45.51,287.13,5
2756,333,37,2,2023-06-10,Customer_333,48,Egypt,Male,Product_37,Toys,141.81,156.89,6
2757,247,92,8,2024-07-14,Customer_247,44,Qatar,Male,Product_92,Electronics,361.74,148.05,7
2758,142,5,3,2023-09-06,Customer_142,38,Egypt,Male,Product_5,Home,312.44,170.43,9
2759,268,81,5,2023-03-15,Customer_268,18,Kuwait,Male,Product_81,Toys,273.89,275.85,3
2760,101,10,2,2024-02-11,Customer_101,47,Kuwait,Male,Product_10,Clothing,414.83,68.27,2
2761,46,70,2,2024-09-10,Customer_46,30,UAE,Male,Product_70,Toys,87.93,339.69,9
2762,33,44,1,2024-12-28,Customer_33,43,Qatar,Female,Product_44,Toys,33.93,70.37,12
2763,232,5,1,2024-06-16,Customer_232,25,Saudi Arabia,Male,Product_5,Home,312.44,170.43,6
2764,166,25,3,2023-03-12,Customer_166,19,Saudi Arabia,Male,Product_25,Clothing,382.35,171.03,3
2765,308,42,8,2023-02-01,Customer_308,40,Saudi Arabia,Female,Product_42,Home,175.95,61.58,2
2766,92,89,8,2023-05-28,Customer_92,36,Egypt,Male,Product_89,Clothing,67.18,205.02,5
2767,213,18,9,2023-12-24,Customer_213,48,Kuwait,Female,Product_18,Electronics,118.35,312.1,12
2768,101,83,8,2023-11-14,Customer_101,47,Kuwait,Male,Product_83,Clothing,337.21,338.11,11
2769,138,13,2,2024-08-04,Customer_138,56,UAE,Female,Product_13,Clothing,337.8,197.23,8
2770,294,42,5,2024-06-03,Customer_294,44,Kuwait,Male,Product_42,Home,175.95,61.58,6
2771,287,81,3,2023-03-28,Customer_287,50,Egypt,Female,Product_81,Toys,273.89,275.85,3
2772,349,100,2,2023-04-05,Customer_349,30,Egypt,Female,Product_100,Home,423.31,166.36,4
2773,3,70,3,2023-12-16,Customer_3,53,Saudi Arabia,Female,Product_70,Toys,87.93,339.69,12
2774,250,79,5,2024-07-25,Customer_250,50,Egypt,Male,Product_79,Electronics,422.73,146.32,7
2775,114,5,3,2024-01-04,Customer_114,58,Egypt,Male,Product_5,Home,312.44,170.43,1
2776,146,39,1,2024-01-30,Customer_146,18,UAE,Male,Product_39,Beauty,10.57,155.0,1
2777,465,19,5,2024-05-03,Customer_465,52,Qatar,Female,Product_19,Home,302.0,123.92,5
2778,262,4,4,2023-04-15,Customer_262,24,Egypt,Male,Product_4,Beauty,238.96,44.13,4
2779,425,39,3,2023-06-11,Customer_425,45,Egypt,Male,Product_39,Beauty,10.57,155.0,6
2780,471,33,4,2023-12-15,Customer_471,24,Qatar,Female,Product_33,Home,95.43,258.84,12
2781,139,5,9,2024-06-21,Customer_139,40,Kuwait,Female,Product_5,Home,312.44,170.43,6
2782,49,75,3,2024-03-13,Customer_49,21,Saudi Arabia,Female,Product_75,Electronics,145.63,13.16,3
2783,2,87,8,2024-02-18,Customer_2,43,Saudi Arabia,Male,Product_87,Home,229.31,7.27,2
2784,158,78,5,2024-03-11,Customer_158,54,Egypt,Male,Product_78,Clothing,244.53,264.75,3
2785,361,19,8,2024-07-28,Customer_361,20,Kuwait,Male,Product_19,Home,302.0,123.92,7
2786,307,44,8,2024-02-18,Customer_307,57,Qatar,Female,Product_44,Toys,33.93,70.37,2
2787,308,62,2,2023-01-13,Customer_308,40,Saudi Arabia,Female,Product_62,Electronics,382.64,145.93,1
2788,107,7,5,2024-08-28,Customer_107,24,UAE,Female,Product_7,Electronics,266.85,117.02,8
2789,364,6,7,2023-07-05,Customer_364,28,UAE,Female,Product_6,Electronics,164.89,345.75,7
2790,269,28,4,2024-09-18,Customer_269,45,Saudi Arabia,Male,Product_28,Home,107.76,58.66,9
2791,128,40,6,2023-12-04,Customer_128,46,UAE,Male,Product_40,Toys,315.43,258.14,12
2792,116,63,6,2024-09-10,Customer_116,19,Qatar,Male,Product_63,Clothing,311.95,65.4,9
2793,341,69,8,2023-03-08,Customer_341,40,Kuwait,Male,Product_69,Toys,208.09,37.41,3
2794,61,28,4,2024-04-11,Customer_61,22,UAE,Female,Product_28,Home,107.76,58.66,4
2795,285,95,3,2023-10-31,Customer_285,45,Egypt,Male,Product_95,Electronics,189.06,210.77,10
2796,204,14,5,2023-10-11,Customer_204,23,UAE,Female,Product_14,Clothing,36.07,150.08,10
2797,221,15,1,2024-02-20,Customer_221,33,Egypt,Male,Product_15,Clothing,158.95,72.84,2
2798,161,5,1,2023-08-18,Customer_161,19,Kuwait,Female,Product_5,Home,312.44,170.43,8
2799,485,90,4,2023-08-07,Customer_485,33,Egypt,Female,Product_90,Clothing,148.06,368.48,8
2800,342,10,2,2023-06-15,Customer_342,50,UAE,Male,Product_10,Clothing,414.83,68.27,6
2801,237,72,4,2024-01-13,Customer_237,37,UAE,Male,Product_72,Electronics,319.3,367.08,1
2802,27,7,9,2024-05-02,Customer_27,42,Egypt,Female,Product_7,Electronics,266.85,117.02,5
2803,51,19,3,2023-06-29,Customer_51,48,UAE,Male,Product_19,Home,302.0,123.92,6
2804,236,32,4,2024-07-11,Customer_236,20,Saudi Arabia,Male,Product_32,Electronics,110.16,171.36,7
2805,423,88,5,2024-09-24,Customer_423,28,Kuwait,Male,Product_88,Beauty,224.58,271.82,9
2806,281,14,1,2023-06-05,Customer_281,55,Kuwait,Female,Product_14,Clothing,36.07,150.08,6
2807,51,6,1,2023-04-13,Customer_51,48,UAE,Male,Product_6,Electronics,164.89,345.75,4
2808,381,79,9,2024-12-29,Customer_381,39,Egypt,Female,Product_79,Electronics,422.73,146.32,12
2809,94,87,3,2023-08-24,Customer_94,21,UAE,Female,Product_87,Home,229.31,7.27,8
2810,453,18,3,2024-02-16,Customer_453,51,UAE,Male,Product_18,Electronics,118.35,312.1,2
2811,77,76,9,2024-08-26,Customer_77,47,Egypt,Female,Product_76,Home,318.37,173.4,8
2812,302,92,6,2023-11-04,Customer_302,42,Egypt,Male,Product_92,Electronics,361.74,148.05,11
2813,219,50,5,2024-05-02,Customer_219,30,UAE,Female,Product_50,Toys,315.37,252.15,5
2814,200,79,6,2024-06-19,Customer_200,55,Qatar,Female,Product_79,Electronics,422.73,146.32,6
2815,488,83,4,2024-07-26,Customer_488,19,UAE,Female,Product_83,Clothing,337.21,338.11,7
2816,295,82,7,2024-12-13,Customer_295,50,Qatar,Male,Product_82,Beauty,39.93,307.25,12
2817,322,14,8,2024-10-27,Customer_322,56,Saudi Arabia,Male,Product_14,Clothing,36.07,150.08,10
2818,283,49,3,2023-11-30,Customer_283,58,Kuwait,Female,Product_49,Beauty,107.42,54.44,11
2819,231,69,2,2023-03-27,Customer_231,30,Qatar,Male,Product_69,Toys,208.09,37.41,3
2820,233,80,8,2024-08-08,Customer_233,46,Kuwait,Male,Product_80,Toys,141.57,180.05,8
2821,424,19,3,2024-10-03,Customer_424,35,Egypt,Female,Product_19,Home,302.0,123.92,10
2822,406,21,3,2024-04-13,Customer_406,32,UAE,Female,Product_21,Clothing,269.9,233.61,4
2823,368,17,8,2023-10-08,Customer_368,47,Saudi Arabia,Male,Product_17,Home,45.2,77.51,10
2824,106,6,2,2023-04-18,Customer_106,28,UAE,Female,Product_6,Electronics,164.89,345.75,4
2825,333,91,1,2023-08-25,Customer_333,48,Egypt,Male,Product_91,Toys,18.29,290.66,8
2826,52,23,4,2024-03-06,Customer_52,28,Saudi Arabia,Female,Product_23,Electronics,407.77,359.88,3
2827,149,98,3,2023-02-01,Customer_149,31,Qatar,Male,Product_98,Electronics,123.01,387.33,2
2828,82,90,8,2024-10-09,Customer_82,57,UAE,Female,Product_90,Clothing,148.06,368.48,10
2829,135,33,3,2023-06-12,Customer_135,37,Kuwait,Female,Product_33,Home,95.43,258.84,6
2830,52,9,1,2024-02-19,Customer_52,28,Saudi Arabia,Female,Product_9,Beauty,95.19,33.95,2
2831,186,17,1,2024-08-23,Customer_186,32,Saudi Arabia,Female,Product_17,Home,45.2,77.51,8
2832,421,85,4,2023-01-29,Customer_421,43,Kuwait,Male,Product_85,Beauty,414.85,139.99,1
2833,494,40,2,2023-09-01,Customer_494,20,Kuwait,Male,Product_40,Toys,315.43,258.14,9
2834,55,98,6,2024-02-24,Customer_55,22,Egypt,Male,Product_98,Electronics,123.01,387.33,2
2835,157,42,6,2023-10-29,Customer_157,55,Saudi Arabia,Female,Product_42,Home,175.95,61.58,10
2836,2,98,9,2023-12-27,Customer_2,43,Saudi Arabia,Male,Product_98,Electronics,123.01,387.33,12
2837,163,14,7,2024-05-20,Customer_163,29,Qatar,Male,Product_14,Clothing,36.07,150.08,5
2838,339,96,8,2024-01-20,Customer_339,50,Qatar,Male,Product_96,Beauty,278.58,4.37,1
2839,491,75,4,2024-05-16,Customer_491,38,UAE,Female,Product_75,Electronics,145.63,13.16,5
2840,74,40,4,2023-05-31,Customer_74,51,Kuwait,Male,Product_40,Toys,315.43,258.14,5
2841,12,1,3,2023-08-13,Customer_12,49,Saudi Arabia,Male,Product_1,Toys,59.94,46.05,8
2842,74,100,3,2023-03-14,Customer_74,51,Kuwait,Male,Product_100,Home,423.31,166.36,3
2843,378,49,9,2023-01-08,Customer_378,34,UAE,Male,Product_49,Beauty,107.42,54.44,1
2844,455,65,4,2023-04-18,Customer_455,39,Kuwait,Female,Product_65,Home,355.4,7.71,4
2845,309,45,6,2023-04-13,Customer_309,32,Qatar,Female,Product_45,Electronics,87.89,130.75,4
2846,360,48,4,2023-10-21,Customer_360,30,Saudi Arabia,Male,Product_48,Clothing,365.44,155.7,10
2847,184,11,5,2023-04-26,Customer_184,59,Kuwait,Male,Product_11,Home,45.51,287.13,4
2848,298,4,2,2024-03-20,Customer_298,31,Kuwait,Female,Product_4,Beauty,238.96,44.13,3
2849,376,42,5,2023-07-06,Customer_376,24,Qatar,Female,Product_42,Home,175.95,61.58,7
2850,406,76,5,2024-12-21,Customer_406,32,UAE,Female,Product_76,Home,318.37,173.4,12
2851,145,51,2,2024-02-13,Customer_145,26,Egypt,Male,Product_51,Beauty,221.69,269.12,2
2852,85,95,9,2024-08-04,Customer_85,18,Kuwait,Female,Product_95,Electronics,189.06,210.77,8
2853,314,39,8,2023-04-11,Customer_314,24,Kuwait,Male,Product_39,Beauty,10.57,155.0,4
2854,178,52,1,2024-04-22,Customer_178,47,Kuwait,Female,Product_52,Clothing,368.09,69.49,4
2855,222,34,8,2023-12-23,Customer_222,33,Egypt,Female,Product_34,Clothing,118.56,369.36,12
2856,198,80,1,2023-05-14,Customer_198,41,Qatar,Male,Product_80,Toys,141.57,180.05,5
2857,199,54,1,2023-03-21,Customer_199,29,Egypt,Male,Product_54,Beauty,321.44,214.75,3
2858,355,13,2,2024-02-03,Customer_355,24,Kuwait,Female,Product_13,Clothing,337.8,197.23,2
2859,442,69,5,2023-01-03,Customer_442,48,Qatar,Male,Product_69,Toys,208.09,37.41,1
2860,15,12,7,2023-05-09,Customer_15,53,Egypt,Male,Product_12,Toys,159.53,7.14,5
2861,437,12,8,2023-09-28,Customer_437,22,UAE,Male,Product_12,Toys,159.53,7.14,9
2862,112,63,6,2024-01-24,Customer_112,39,Egypt,Female,Product_63,Clothing,311.95,65.4,1
2863,449,92,6,2024-03-19,Customer_449,23,Egypt,Male,Product_92,Electronics,361.74,148.05,3
2864,70,88,9,2023-08-20,Customer_70,26,Egypt,Female,Product_88,Beauty,224.58,271.82,8
2865,121,47,2,2024-11-19,Customer_121,57,UAE,Male,Product_47,Home,374.67,381.1,11
2866,246,28,1,2023-10-22,Customer_246,47,Egypt,Female,Product_28,Home,107.76,58.66,10
2867,333,36,2,2024-03-15,Customer_333,48,Egypt,Male,Product_36,Home,339.29,91.02,3
2868,491,8,9,2023-01-14,Customer_491,38,UAE,Female,Product_8,Electronics,269.68,57.24,1
2869,389,16,3,2024-06-21,Customer_389,56,Egypt,Female,Product_16,Clothing,102.81,185.46,6
2870,475,9,9,2024-11-17,Customer_475,52,Egypt,Male,Product_9,Beauty,95.19,33.95,11
2871,181,64,1,2024-10-29,Customer_181,52,Saudi Arabia,Female,Product_64,Electronics,294.5,211.05,10
2872,250,70,7,2024-01-07,Customer_250,50,Egypt,Male,Product_70,Toys,87.93,339.69,1
2873,444,42,5,2024-02-05,Customer_444,25,Qatar,Male,Product_42,Home,175.95,61.58,2
2874,197,45,9,2023-01-16,Customer_197,42,Saudi Arabia,Male,Product_45,Electronics,87.89,130.75,1
2875,232,65,4,2024-07-19,Customer_232,25,Saudi Arabia,Male,Product_65,Home,355.4,7.71,7
2876,457,21,3,2023-07-31,Customer_457,31,UAE,Female,Product_21,Clothing,269.9,233.61,7
2877,263,74,5,2023-03-03,Customer_263,45,Saudi Arabia,Male,Product_74,Home,461.89,134.75,3
2878,16,33,1,2024-02-19,Customer_16,43,Egypt,Female,Product_33,Home,95.43,258.84,2
2879,365,56,8,2024-06-01,Customer_365,21,UAE,Female,Product_56,Clothing,169.13,5.44,6
2880,345,78,3,2023-05-11,Customer_345,20,UAE,Male,Product_78,Clothing,244.53,264.75,5
2881,479,24,9,2023-10-13,Customer_479,49,Saudi Arabia,Female,Product_24,Beauty,77.24,251.59,10
